unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"49B78529-BC05-7921-E050-A8C063056E8D","348000","2017-01-27","PE19 6EP","S","N","F","","6","LITTLE PAXTON LANE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49B78529-BC05-7921-E050-A8C063056E8D/current"
"6A03204B-8BB7-4B5C-BD18-148A981C9D52","245000","2014-05-30","PE19 6EP","S","N","F","","8","LITTLE PAXTON LANE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6A03204B-8BB7-4B5C-BD18-148A981C9D52/current"
"AA99A7E2-F497-4490-9981-2EC113C83BBB","235000","2008-09-26","PE19 6EP","S","N","F","","6","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AA99A7E2-F497-4490-9981-2EC113C83BBB/current"
"1EDEAA97-7B59-44ED-9B01-3ADA4A959F31","250000","2007-02-12","PE19 6EP","S","N","F","","6","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EDEAA97-7B59-44ED-9B01-3ADA4A959F31/current"
"61C135E8-AA36-4898-9B9F-E54728917B30","180950","2002-09-19","PE19 6EP","S","N","F","","6","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/61C135E8-AA36-4898-9B9F-E54728917B30/current"
"F237504B-7D05-4FF5-8B92-31BBD3782EDC","113000","2001-06-15","PE19 6EP","S","N","F","","8","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F237504B-7D05-4FF5-8B92-31BBD3782EDC/current"
"A76D5BC4-876B-4221-ACC9-950ED1E0E0DD","115000","2001-08-28","PE19 6EP","S","N","F","","14","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A76D5BC4-876B-4221-ACC9-950ED1E0E0DD/current"
"F0F6F09F-4827-4CFC-923D-C955C1070E0C","94000","1999-07-23","PE19 6EP","S","N","F","","22","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F0F6F09F-4827-4CFC-923D-C955C1070E0C/current"
"31EE31CF-F854-4FE3-A0A0-A236D527A856","71995","1997-06-16","PE19 6EP","S","N","F","","22","LITTLE PAXTON LANE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31EE31CF-F854-4FE3-A0A0-A236D527A856/current"
"726BF13A-6C44-0A46-E053-6C04A8C01D0D","245000","2018-07-10","PE19 6ER","S","N","F","","1A","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/726BF13A-6C44-0A46-E053-6C04A8C01D0D/current"
"DE2D0CDF-5CBD-51EE-E053-6C04A8C00671","295000","2021-03-15","PE19 6ER","S","N","F","","3","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-5CBD-51EE-E053-6C04A8C00671/current"
"8A78B2AF-47D5-5CB0-E053-6B04A8C0F504","278000","2019-04-30","PE19 6ER","S","N","F","","3","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-47D5-5CB0-E053-6B04A8C0F504/current"
"EC7AD099-540C-9200-E053-6C04A8C0E306","320000","2022-06-17","PE19 6ER","S","N","F","","5","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD099-540C-9200-E053-6C04A8C0E306/current"
"4446B27F-E60C-4117-87EA-AAB611212620","174000","2011-09-16","PE19 6ER","S","N","F","","5A","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4446B27F-E60C-4117-87EA-AAB611212620/current"
"E573FFE5-1F4A-49EF-A9F8-E1E8606BF24C","185000","2010-02-18","PE19 6ER","S","N","F","","12","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E573FFE5-1F4A-49EF-A9F8-E1E8606BF24C/current"
"AB4A4070-8A1A-4E64-858A-AD6D1CDEE811","170000","2009-05-29","PE19 6ER","S","N","F","","12","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AB4A4070-8A1A-4E64-858A-AD6D1CDEE811/current"
"2AC10E4F-309A-1AF6-E050-A8C063052BA1","210000","2015-12-11","PE19 6ER","S","N","F","","13","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-309A-1AF6-E050-A8C063052BA1/current"
"D707E534-D884-0AD9-E053-6B04A8C067CC","335000","2021-08-06","PE19 6ER","S","N","F","","20","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E534-D884-0AD9-E053-6B04A8C067CC/current"
"49B78529-BD08-7921-E050-A8C063056E8D","260000","2017-02-08","PE19 6ER","S","N","F","","20","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49B78529-BD08-7921-E050-A8C063056E8D/current"
"94B3417B-7C7F-468B-BA99-0753C11B4C07","172000","2014-03-19","PE19 6ER","S","N","F","","20","PARK CRESCENT","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/94B3417B-7C7F-468B-BA99-0753C11B4C07/current"
"5B1DBD21-B635-4AFC-8967-6587AA8480D8","151000","2002-12-11","PE19 6ER","S","N","F","","3","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5B1DBD21-B635-4AFC-8967-6587AA8480D8/current"
"C0FAD9CE-AB60-4076-96A3-9CC1A2FA02A6","76000","1999-04-30","PE19 6ER","S","N","F","","3","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C0FAD9CE-AB60-4076-96A3-9CC1A2FA02A6/current"
"BE727EEF-FAF5-494A-A285-E9682283D165","138500","2002-06-26","PE19 6ER","S","N","F","","5A","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BE727EEF-FAF5-494A-A285-E9682283D165/current"
"BC509834-674A-4C10-8478-761A608F1BED","77000","1999-09-17","PE19 6ER","S","N","F","","11","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC509834-674A-4C10-8478-761A608F1BED/current"
"E5B73E65-7237-43C0-824E-F0BAA0B883F8","50000","1995-10-11","PE19 6ER","S","N","F","","12","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E5B73E65-7237-43C0-824E-F0BAA0B883F8/current"
"BEB712D7-C147-4E1E-A9BF-ECF5ADE794A3","69500","1995-10-18","PE19 6ER","S","N","F","","17","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BEB712D7-C147-4E1E-A9BF-ECF5ADE794A3/current"
"DD086D01-6752-43A5-AF6D-E16C7EFFBA5F","70000","1999-11-03","PE19 6ER","S","N","F","","18","PARK CRESCENT","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DD086D01-6752-43A5-AF6D-E16C7EFFBA5F/current"
"9DBAD221-6588-6EB3-E053-6B04A8C0F257","215000","2020-01-03","PE19 6EU","S","N","F","","5","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD221-6588-6EB3-E053-6B04A8C0F257/current"
"A68BBE2F-1BAA-4FCF-92B4-5783876B552E","184995","2014-10-24","PE19 6EU","S","N","F","","5","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A68BBE2F-1BAA-4FCF-92B4-5783876B552E/current"
"C18F412A-89B9-81A6-E053-6B04A8C0AD18","330000","2021-02-04","PE19 6EU","S","N","F","","10","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412A-89B9-81A6-E053-6B04A8C0AD18/current"
"49B78529-BC33-7921-E050-A8C063056E8D","280000","2017-02-01","PE19 6EU","S","N","F","","10","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/49B78529-BC33-7921-E050-A8C063056E8D/current"
"D535F451-A2CA-4891-AF1C-9203C89F9723","175000","2011-07-05","PE19 6EU","S","N","F","","10","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D535F451-A2CA-4891-AF1C-9203C89F9723/current"
"8CAC1317-FB0F-0253-E053-6B04A8C08E51","227500","2019-04-23","PE19 6EU","S","N","F","","12","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1317-FB0F-0253-E053-6B04A8C08E51/current"
"5376B385-1E47-34C1-E053-6B04A8C09FF6","212000","2017-06-01","PE19 6EU","S","N","F","","12","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5376B385-1E47-34C1-E053-6B04A8C09FF6/current"
"56F79965-B733-4614-B8B4-7E72B1D313EE","147000","2012-03-09","PE19 6EU","S","N","F","","12","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/56F79965-B733-4614-B8B4-7E72B1D313EE/current"
"C7A4DA3B-EDDF-4A94-A218-85F9C7FF9F68","189000","2011-10-28","PE19 6EU","S","N","F","","16","CHURCH CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C7A4DA3B-EDDF-4A94-A218-85F9C7FF9F68/current"
"B9EF0936-D9B3-4733-81A2-13941C60546F","129995","2002-07-10","PE19 6EU","S","N","F","","1","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B9EF0936-D9B3-4733-81A2-13941C60546F/current"
"E0799CE9-A7DC-4F70-8E85-E200CD010FA0","76000","1999-06-03","PE19 6EU","S","N","F","","1","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E0799CE9-A7DC-4F70-8E85-E200CD010FA0/current"
"07D0E4CB-73FF-4D0C-AE99-3A669C90B6A5","62000","1996-08-02","PE19 6EU","S","N","F","","1","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/07D0E4CB-73FF-4D0C-AE99-3A669C90B6A5/current"
"B4ACC929-8A4A-4E5B-93C2-220E4CDD084A","154995","2006-03-17","PE19 6EU","S","N","F","","2","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B4ACC929-8A4A-4E5B-93C2-220E4CDD084A/current"
"C363F202-3BD9-49B2-A734-3F0F9A24C037","131000","2003-10-01","PE19 6EU","S","N","F","","4","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C363F202-3BD9-49B2-A734-3F0F9A24C037/current"
"9CF88A15-99C3-4D40-A30D-BA20ABCC8260","79995","2001-02-08","PE19 6EU","S","N","F","","4","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9CF88A15-99C3-4D40-A30D-BA20ABCC8260/current"
"FF064DAC-66CF-4AD8-AD07-C4AEF57341BB","47000","1997-08-27","PE19 6EU","S","N","F","","4","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FF064DAC-66CF-4AD8-AD07-C4AEF57341BB/current"
"79393533-13E3-49C1-98AE-3A8FEB41BD48","142000","2008-12-05","PE19 6EU","S","N","F","","5","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/79393533-13E3-49C1-98AE-3A8FEB41BD48/current"
"31F9F8B0-2441-4C80-883C-DEBAD4F2A9B8","75000","2000-12-08","PE19 6EU","S","N","F","","5","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31F9F8B0-2441-4C80-883C-DEBAD4F2A9B8/current"
"C09C4513-804C-447A-B1FF-3E11A07B1726","149995","2004-06-17","PE19 6EU","S","N","F","","6","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C09C4513-804C-447A-B1FF-3E11A07B1726/current"
"C0AE0D32-C9A4-46DE-9C91-166F337AA59C","140000","2004-06-11","PE19 6EU","S","N","F","","8","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C0AE0D32-C9A4-46DE-9C91-166F337AA59C/current"
"3EBAE292-D6C7-4C71-96DF-0C94AE6B647A","72000","2000-05-19","PE19 6EU","S","N","F","","8","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3EBAE292-D6C7-4C71-96DF-0C94AE6B647A/current"
"AE2392BD-A867-4D95-AFC6-79FBAF4453C7","64000","1999-05-26","PE19 6EU","S","N","F","","8","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AE2392BD-A867-4D95-AFC6-79FBAF4453C7/current"
"A0DB12B7-18CB-4124-9732-19F846ED0C33","69995","2000-08-11","PE19 6EU","S","N","F","","9","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A0DB12B7-18CB-4124-9732-19F846ED0C33/current"
"F1057C75-7685-4C67-8318-5E39B98572CA","173000","2004-04-19","PE19 6EU","S","N","F","","16","CHURCH CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F1057C75-7685-4C67-8318-5E39B98572CA/current"
"5403F2A7-42A9-42CB-9CBC-9633A39D2793","232000","2015-06-19","PE19 6EZ","S","N","F","","8","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5403F2A7-42A9-42CB-9CBC-9633A39D2793/current"
"965B6D91-11F7-95E4-E053-6C04A8C07729","291000","2019-08-23","PE19 6EZ","S","N","F","","14","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-11F7-95E4-E053-6C04A8C07729/current"
"7EB32271-BBFF-457F-9746-801F678CC8D4","152000","2009-03-06","PE19 6EZ","S","N","F","","14","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7EB32271-BBFF-457F-9746-801F678CC8D4/current"
"288DCE28-C9D3-E510-E050-A8C06205480E","222000","2015-12-02","PE19 6EZ","S","N","F","","15","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE28-C9D3-E510-E050-A8C06205480E/current"
"DBA933F9-03EC-669D-E053-6B04A8C0AD56","325000","2021-10-25","PE19 6EZ","S","N","F","","15A","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F9-03EC-669D-E053-6B04A8C0AD56/current"
"3B63E872-2D7F-40F5-B217-A9C1C5D285E9","181500","2014-06-06","PE19 6EZ","S","N","F","","15A","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B63E872-2D7F-40F5-B217-A9C1C5D285E9/current"
"C8A3A575-E541-0425-E053-6C04A8C0947B","265000","2021-04-16","PE19 6EZ","S","N","F","","20","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-E541-0425-E053-6C04A8C0947B/current"
"7E86B6FA-8467-458C-E053-6B04A8C0C84C","257000","2018-12-14","PE19 6EZ","S","N","F","","22","WANTAGE GARDENS","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FA-8467-458C-E053-6B04A8C0C84C/current"
"0156ECB8-DE2B-46B8-84C8-E67A3CCE610B","72000","2002-11-08","PE19 6EZ","S","N","F","","5","WANTAGE GARDENS","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0156ECB8-DE2B-46B8-84C8-E67A3CCE610B/current"
"8DACC348-D15C-4D89-AF2D-EF035EC3A280","160000","2008-01-18","PE19 6EZ","S","N","F","","12","WANTAGE GARDENS","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8DACC348-D15C-4D89-AF2D-EF035EC3A280/current"
"F3E1FAD1-08D0-4CA0-AFCC-DE3691308DFB","249995","2007-02-01","PE19 6EZ","S","N","F","","15A","WANTAGE GARDENS","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3E1FAD1-08D0-4CA0-AFCC-DE3691308DFB/current"
"31B17A30-6441-4977-A528-BD42D8E58929","115000","2004-02-27","PE19 6EZ","S","N","F","","22","WANTAGE GARDENS","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31B17A30-6441-4977-A528-BD42D8E58929/current"
"0DDF988F-3359-43F7-B66B-EA954D002161","120000","2007-11-23","PE19 6EZ","S","N","F","","26","WANTAGE GARDENS","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0DDF988F-3359-43F7-B66B-EA954D002161/current"
"5F54B81C-C03A-2B45-E053-6B04A8C01FB0","238000","2017-10-06","PE19 6FA","S","N","F","","1","DANDBY CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81C-C03A-2B45-E053-6B04A8C01FB0/current"
"C3C3F9B5-6BAC-362B-E053-6B04A8C03ACC","225000","2021-01-21","PE19 6FA","S","N","F","","2","DANDBY CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B5-6BAC-362B-E053-6B04A8C03ACC/current"
"C3C3F9B5-6BC2-362B-E053-6B04A8C03ACC","365000","2021-03-10","PE19 6FA","S","N","F","","16","DANDBY CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B5-6BC2-362B-E053-6B04A8C03ACC/current"
"61D8894D-A3CE-3DE6-E053-6C04A8C01207","350000","2017-11-30","PE19 6FA","S","N","F","","33","DANDBY CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/61D8894D-A3CE-3DE6-E053-6C04A8C01207/current"
"8A78B2AF-4929-5CB0-E053-6B04A8C0F504","220000","2019-03-22","PE19 6FA","S","N","F","","43","DANDBY CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-4929-5CB0-E053-6B04A8C0F504/current"
"6B32222B-F8A2-01F1-E053-6C04A8C0D2C8","369500","2018-03-27","PE19 6FB","S","N","F","","4","LODGE DRIVE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6B32222B-F8A2-01F1-E053-6C04A8C0D2C8/current"
"47844C7F-74FD-8986-E050-A8C063056488","250000","2016-12-16","PE19 6HA","S","N","F","","21","HIGH STREET","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C7F-74FD-8986-E050-A8C063056488/current"
"19C30739-C9D7-45D6-8EE4-62CEB087787C","188000","2006-04-05","PE19 6HA","S","N","F","","21","HIGH STREET","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/19C30739-C9D7-45D6-8EE4-62CEB087787C/current"
"BC1830EA-5CBA-483C-8241-8B2B86006B5E","107950","2000-11-24","PE19 6HA","S","N","F","","21","HIGH STREET","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC1830EA-5CBA-483C-8241-8B2B86006B5E/current"
"512F24A0-5F77-4773-95CB-BDC3B114D9B6","78000","1997-02-13","PE19 6HA","S","N","F","","21","HIGH STREET","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/512F24A0-5F77-4773-95CB-BDC3B114D9B6/current"
"87E1551D-ED1E-6405-E053-6C04A8C0B2EE","330000","2019-04-08","PE19 6HB","S","N","F","","9","KINGFISHER CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551D-ED1E-6405-E053-6C04A8C0B2EE/current"
"EA011819-BA06-4DF9-B5AC-49224790A4DC","223750","2009-10-08","PE19 6HB","S","N","F","","16","KINGFISHER CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA011819-BA06-4DF9-B5AC-49224790A4DC/current"
"81242476-18CB-4ECD-95A1-F5D77D4C989B","299950","2010-05-14","PE19 6HB","S","N","F","","17","KINGFISHER CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/81242476-18CB-4ECD-95A1-F5D77D4C989B/current"
"0C814C66-D1DE-44CB-A79D-6F151BF9B2C4","250000","2008-07-02","PE19 6HB","S","N","F","","9","KINGFISHER CLOSE","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0C814C66-D1DE-44CB-A79D-6F151BF9B2C4/current"
"39140479-5303-3206-E050-A8C063057647","275000","2016-06-17","PE19 6HG","S","N","F","","1","HAYLING AVENUE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/39140479-5303-3206-E050-A8C063057647/current"
"5DE9C702-D3B9-4BB7-BBB4-B4BC1350633A","155000","2011-02-28","PE19 6HG","S","N","F","","1","HAYLING AVENUE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5DE9C702-D3B9-4BB7-BBB4-B4BC1350633A/current"
